numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 1270-2006,v1.0,"Se incorpora en el Capítulo V ""Anexos y Reportes"" del Manual de Contabilidad, el Reporte N° 29 denominado ""Reporte de Grupos Económicos Deudores (RGE)""",Resolución,Vigente,SF,05/10/2006,29/09/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpTVZ7+2J0oWsROSY6JhngdhXzKl7t61iIwXZ+FbZD1WpEBmgPFgy9fbbC/7OKM9+Tq9gOOEjy0djhOwJbrBR2KDP9eEd7MYT1SaB7OHf645A==
Resolución SBS N° 980-2006,v1.0,Reglamento del Fondo MIVIVIENDA S.A.,Resolución,Vigente,SF,07/08/2006,04/08/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo8lslHHtteC4iCL0ewGS8Ld5iGNZCWpOVGvlHa2uONZ6YNq+AkiRTTVFtCeW7cXREU1QILqgAKChhQCAf5fGG6FeVJc1ZkFI1dyrRfDOwsWg==
Resolución SBS N° 0945-2006,v1.0,Aprueba el Reglamento de Vector de Precios,Resolución,Vigente,"SF, SS, SPP",28/07/2006,25/07/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpjOWHoqn5LYOdQ0ginAkId0VsabK/4UGsmFaFLWwovJ/6kTQNejUJcnKh4IORCQjJXAxVvUF8gdRl3EeU1BPBT0/XnqEWr0lgtTZ91jjTM6w==
Resolución SBS N° 0930-2006,v1.0,"Modificaciones al ""Reglamento de los Contratos de Financiamiento con Garantía de Cartera Crediticia.""",Resolución,Vigente,SF,22/07/2006,19/07/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqDAghZionGCT5sqAzXjjBL+YEj5PuUkgtIm0EzmSJ5XNXZpqlf8NWR73vtLzpQu0mk0CSgrQXdZt6A2Q6mxbWEDmDwvq1U4I2pD/UhI0iX2Q==
Resolcuión SBS N° 0863-2006,v1.0,Modifica el Reporte N° 26 Movimientos de Transferencias de Fondos (Anexo 1 sobre movimientos nacionales y Anexo 2 sobre movimientos internacionales) del Capítulo V Anexos y Reportes a los Estados Financieros del Manual de Contabilidad para las Empresas del Sistema Financiero.,Resolución,Vigente,SF,06/07/2006,03/07/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp9tkeUfji9r5zaz3R0ZSQEz5DV9s+prNmxYWbGu36w3tnNdmDxy4w1heQrNA+IPo3wlCTpokrrK+azMm0os6tFQY3yalasEugORwSvk0gypQ==
Resolución SBS N° 762-2006,v1.0,"Modifica el Reporte N° 28 ""Información de Estados Financieros de Deudores Comerciales""",Resolución,Vigente,SF,18/06/2006,16/06/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqyf6pimfAwdSKME3g+38Cii2jY9Das1K+rFLzX6eIlhsSo6fthXpUqHYDOauJPuqNqU9r8GnMLoHqu8awvHENigMdqhkWuFv4reNEz6PfzAA==
Resolución SBS N° 0571-2006,v1.0,Modificaciones al Reglamento de Sanciones.,Resolución,Vigente,"SF, SS, SPP",13/05/2006,11/05/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqHeht0fZbAPMq46fq1pYnY7YGecR5FYfqSYIfDgF0jnVaz9+CIQCNyd6o7DOxtEm4rRXShort0AgkFsmqzd9xAvHG3AhuaFAqUQwW7bgeH3g==
Resolución SBS N° 0426-2006,v1.0,"Se modifica el Manual de Contabilidad para las Empresas del Sistema Financiero asi como el Anexo 2 ""Créditos Directos e Indirectos por tipo de Garantía"" y el Anexo Nº 6 Reporte Crediticio de Deudores -RCD.",Resolución,Vigente,SF,31/03/2006,28/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqZN0AKLB3uPNWQSQpt3jbt+HgOBSTyt50vVnhHq/ivDPZTqWozwntyn6XMGJtGSosOKtjsFsAYjZvdDY8edG9b8nKceUr5aXl6+viq/txAcQ==
Resolución SBS N° 0429-2006,v1.0,"Modifican Anexo 1 ""Inversiones"" del Manual de Contabilidad",Resolución,Vigente,SF,01/04/2006,28/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervp6Hzz4sMEa8niXo+HGXW00nWE8iyPpJed8A/gHuqh6ceQ4H5nCoqy4oUQdspjl+27FdW5qyrEpB9FthLfqa6wIHmmABeQAA2PkYfYIS58Uew==
Oficio Múltiple N° 4851-2006,v1.0,Utilización obligatoria del DNI como única cedula de identidad personal. (Resolución Jefatural N° 789-2005-JEF/RENIEC),Oficio múltiple,Vigente,"SS, SF",,15/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJz2C2CNxz2V3hekEmx0hss7ivAlLVpa/BdvJOK9BN31tvsrDqzYgRYLMbLgeg06ANUEPQ+hAkRQq8uL/2HSmLh8je1LJbwY2dbHSLJrkzCADQ==
Resolución SBS Nº 0340-2006,v1.0,Modifícaciones al Reglamento de Sanciones aprobado mediante Resolución SBS N° 816-2005 del 03 de junio de 2005,Resolución,Vigente,"SF, SS",18/03/2006,14/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqRQl/jjrNNoEhnoSQb81ISccNdkPY8lrtPFW7MAAJxa7tG/3ajP60yv84yy0Xnz8ZAUZDf/vGsCHQJilK94YFSKZEFwySe0dRfNzGP2Lweng==
Oficio Múltiple N° 4740-2006,v1.0,Precisiones a las normas sobre Emisión en Serie de Instrumentos Financieros.,Oficio múltiple,Vigente,"SF, SS",,14/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJxO/kwhzagzknOlefysKjjL4DtkAYO0vAFqe66snkN59ivNll1oGwrnfqDTzxWyVwW+ot2sR+curxy1qwhLgsqTK+RIQfpVDzbD6BcpxqP0YQ==
Oficio Múltiple N° 4172-2006,v1.0,Aplicación del Reglamento de los Contratos de Financiamiento con Garantía de Cartera Crediticia aprobado por Resolución SBS N° 1027-2001,Oficio múltiple,Vigente,SF,,03/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66D76rxzwG9zd1QKRdnkprJwI575oQh/SXz31aUNMxmKl6MPKm1n4D4a/vAAv5eyWBDWGdMO3dYeii7zN4s7eNrkwNKXtsK6/soGlf53JoXy0KhlxzUy/yLksgvpYszxQKw==
"Circular B-2153-2006, EAF-0233-2006, EDPYME-0122-2006, CR-0209-2006, FOGAPI-0027-2006, S-0616-2006, F-0493-2006, CM-0340-2006",v1.0,Aplicación de límites operativos a que se refieren los artículos 201° al 212° de la Ley General,Circular,Vigente,SF,04/03/2006,01/03/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vG/0PYx6BC6vNcp27b18gvESfWBzANTttJve9BPrmhBrExu1kfwLjpl4PxkG3RAGBqfa24pal8eFDpxMSR/A7c9u+ZkZlvfjgFBE2wgMlOxg==
Resolución SBS N° 0145-2006,v1.0,"Modifican el Texto Unico de Procedimientos Administrativos (TUPA) de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones.",Resolución,Vigente,SF,04/02/2006,03/02/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrSzJQUPmsFtxjYc2oYOtWl1ovUR0DZpHcH4Qg4PSWp62aq0iWAgXdSiC9s7ijTatKxCrUhyNABQlTQxzFXUhdkFDYQb0vE+4LkxdqUL4tQPg==
Resolución SBS N° 0079-2006,v1.0,Disponen la deducción del Goodwill del Patrimonio Efectivo de las empresas del sistema financiero y de seguros.,Resolución,Vigente,"SS, SF",30/01/2006,27/01/2006,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpsUN9y6ss4QAMRS8evWSWgc09Q78EqLBWe1QkQvR1GSwfJECtWs9WzicwZ8IVQWhTRudGTy8efmHXcH/yRUQCTb+2lukZuZmPHXTgsWFHoaA==
Resolución SBS N° 1965-2005,v1.0,Modifica el numeral 2.3 del Capítulo IV del Reglamento para la Evaluación y Clasificación del deudor y la Exigencia de Provisiones. (Clasificación de Operaciones Refinanciadas y Reestructuradas),Resolución,Vigente,SF,31/12/2005,30/12/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2RdAvwF/d6gtI2vYmAFR7uL1BYijN5wW8vDcT7DQCNk3akau6kqyj9Eux4JBgPPw5CuFwuD0nbPii2tzaWUHi+mjRD8wU8tSVHJeP4y296PYQ==
Resolución SBS N° 1885-2005,v1.0,Modificaciones al Reglamento de Transferencia y Adquisición de Cartera Crediticia aprobado mediante Resolución SBS N° 1114-99,Resolución,Vigente,SF,24/12/2005,21/12/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66CbDc21bQWqfe7DYRktqx2QQzHFFlw+gBg+6g07H9B/ZBL3QdX3nIvxZdoxFCBTQgERkDu31qZux833ZPJ3fB0q5xTrs54sUwezRhplZOD6RAfrVnrIvumjnPmpfsxltiw==
Resolución SBS N° 1535-2005,v3.0,Reglamento para el Tratamiento de Bienes Adjudicados y Recuperados y sus Provisiones .,Resolución,Vigente,SF,12/10/2005,06/10/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrRE5QDiTAnr68Sl2KyiQEKCN/j2UZfCSEaCdlaQ3IKF3CQ550ZTIgIl9OwAazcERJvDYsrO8Ld6YypW1qbyNLm6VrqzQ1w8YYCHQ2qbPSEwA==
"Circular B-2149-2005, CR-0205-2005, EDPYME-0120-2005, F-0489-2005, CM-0336-2005",v1.0,"Normas para el Registro de Tasas de Interés, Comisiones y Otros Costos - RETASAS",Circular,Vigente,SF,08/09/2005,06/09/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s9OWUkZI8/tqKL0XwORpuepH8vYLIu0FPHRTWr890uzbJ7wlGyI+fRx6ENIjohJLzbeR6ZGa9tZHsWW5ZqoV7CPAX+qiBeAdx0sapxeuiqVA==
Resolución SBS N° 1315-2005,v1.0,Sustituye el numeral 6 del Anexo II del Reglamento para la Evaluación y Clasificación del Deudor y Exigencia de Provisiones relativo a  Normas Especiales para la Participación de las Empresas del Sistema Financiero en los Programas de Rescate Financiero Agropecuario y de Fortalecimiento Patrimonial de las Empresas,Resolución,Vigente,SF,26/08/2005,24/08/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrXqEPvTBq6ksx0JbuqszSe6rH8TaGU1tYy6O864ZdtHZpO66/r2ZvgWB5AsFeqWVQI7VhN1aA7HNpPKG4KNbmoPasiKjAnNWwbfvkHaA48nQ==
Resolución SBS N° 1291-2005,v1.0,"Incorpora en el Capítulo V Anexos y Reportes a los Estados Financieros del Manual de Contabilidad, el Reporte Nº 28 denominado Información de Estados Financieros de Deudores Comerciales",Resolución,Vigente,SF,24/08/2005,19/08/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoKT+mK9dgjSMAXkrX6qjUR5E3pF+4cMc8RPWWMeRd7EmpY3K/D6xQjm3LrZJOVxVB+XlqtjiwHAi+rNTSXefEGewxqhRmpoLrHq6YfmfhzhQ==
Resolución SBS N° 1244-2005,v1.0,Se modifica la Sexta Disposición Final del Reglamento de los Regímenes Especiales y de la Liquidación de las Empresas del Sistema Financiero y del Sistema de Seguros,Resolución,Vigente,"SF, SS",22/08/2005,18/08/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpyWv6hiaKQY1SOwaD/elCmrmO4XKnSMZ/mK5xTnIYpYoG+AxcdfQsfdWAQp1k5A+CloW1EdD4VnhC/K53rZLrXZlKbUZJLF/chyjmAX3ZYPQ==
Resolución SBS N° 1145-2005,v1.0,"Modificación al Manual de Contabilidad para identificar determinadas operaciones bajo la modalidad de tarjeta de crédito de consumo, así como operaciones que fueron refinanciadas y reestructuradas, que pasaron a situación de vencido y cobranza judicial.",Resolución,Vigente,SF,06/08/2005,03/08/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqKbnhTCUpxXenpWJQH2GiFZN24IVSuN3sL7YPKFVU10JNFKylZjGqw2P9QkFdYG70r5vT15naY1F4yDt/HreKPOQeHFOXHP00SpgsSv5ehkA==
"Circular B-2148-2005, FOGAPI-0026-2005, CR-0204-2005, CM-0335-2005, F-0488-2005, EDPYME-0119-2005, EAF-0231-2005, S-0613-2005",v4.0,Aplicación de límites operativos a que se refieren los artículos 201° al 212° de la Ley N° 26702.,Circular,Vigente,SF,24/07/2005,22/07/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tsio2PN/tpQrS+lAQMXfkU2ymLO9ioex7nqrPDW1iQTI3qmSjGkuTAWhNMyvWzyfIUwfPkp8g9a29fhK39bDqZc1mrgPiyPPxTqMH3R6dO9Q==
Resolución SBS N° 1089-2005,v1.0,Establece plazos para que las empresas bancarias y de seguros se adecuen a lo dispuesto en la Resolución SBS N° 114-2005 y modifican su segunda Disposición Final y Complementaria.,Resolución,Vigente,"SF, SS, SPP",24/07/2005,22/07/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrNz5NwTA8D2dckVDiWBejSeERqaA3QPA8Yu2n8zcxZc+Vj3rRjCLYzkb3Z/Io9VwP47O3WPH2/O6oy0HDaeoXvDVVNoImQ9OYHls2UFNTqGQ==
Resolución SBS N° 1025-2005,v3.0,Reglamento de Empresas de Transferencias de Fondos - (ETF),Resolución,Vigente,SF,14/07/2005,12/07/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr9g0aZPDemKTocfQP+WAP+6OValEWC4PLAfNTCjFJlCLimXuCLQm4l9wOqXE3qe2QH48xmHw0R81xukSls1aW9vSsYt+njBNLT2b/j6BpQUA==
Resolución SBS N° 1005-2005,v1.0,"Modifica el artículo 14° de las normas para la cobertura, recursos y pago de imposiciones cubiertas del Fondo de Seguro de Depósitos, aprobado por la Resolución SBS N° 657-99",Resolución,Vigente,SF,09/07/2005,06/07/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrkk1xVyc58g+NpTkm8dzMMaBccTc67TQCM7oRcscNXzX8Wrf1GkeT4AEoE8oN6MViFow02AE03T57ZRD4LDo5IFIWU51VjdG72J39kSNjjDg==
Resolcuión SBS N° 1006-2005,v1.0,"Modifica el Reglamento de Transferencia y Adquisición de Cartera Crediticia, aprobado mediante Resolución SBS Nº 1114-99 y sus normas modificatorias",Resolución,Vigente,SF,09/07/2005,06/07/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJ+ZuThpZ92MgnUw7pfn8XSfK4NP52uTIsEQXgG7Z01AWzVk8SE0WuLxbYNIYBEwTkcDST8+4WjTCLxHyYHOSbzPz4XckcaAiTnlx3VdfrCw==
Resolución SBS N° 981-2005,v1.0,Empresas bancarias y otras del módulo 3 pueden realizar operaciones de forwards de determinados papeles.,Resolución,Vigente,SF,01/07/2005,27/06/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqzuh24Ykara2Ws5vBBBi+Ol4SImJCX78y+YpIdIowQIjZxTP7cpXzRUwXDt5F3QnzxEZDE18yi1KvaZhBhu4ElBRGu4nbyYK1uu/71Lw9syA==
Resolución SBS N° 935-2005,v1.0,Posibilidad de representación mediante anotaciones en cuenta de los Certificados de Depósito y Warrants,Resolución,Vigente,SF,22/06/2005,20/06/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrOxsRlahCI2KYj8+wQuNVzW18LT8sCPjbolo2QHOOWZwYVkK9gmbqRjBOdpyldOUxcnOWugOaucWS6JUm8C5Jy095nl5zCXVVLE4f2IIMtYg==
Resolución SBS N° 816-2005,v19.0,Reglamento de Sanciones para entidades supervisadas [Solo Artículo 10 vigente],Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",06/06/2005,03/06/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpTeaEFa2oXQ09X+zzCIa/El0MgaGgAaiw6ksEzo3DLNkZweFZrmZaRXD8wnFBOJ5F/4/Cop3PsP3DS+ZsO2mcnQQQkvqxDH3LG0ead16DJYw==
Resolución 0351-2005,v1.0,Sustituye literal a) del artículo 6° del Reglamento para la Administración del Riesgo Cambiario.,Resolución,Vigente,SF,04/03/2005,02/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrhuUJdlMpqxvrIiBw6iHY+88RVmZAqGn/ofcgsLZkPLwCC2+FFo8HeC81LmsZxSfzK/sx3o7ihCMiiVLTMZKM4sNm3wK2aTB1lgFLS2HvaFw==
Resolución 352-2005,v1.0,"Modifica artículos de las Normas Complementarias a la elección de directores, gerentes y auditores internos, y amplía la aplicación de dichas normas y el uso del REDIR a las AFP.",Resolución,Vigente,"SF, SS, SPP",04/03/2005,02/03/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqxcbsa6TfSads4fMBln4wy0TXMj9xmwNYpMP3PfLDaWJW+kVqGpOfsQjZsRV3bmSRcKUI6sr+Rff1/lRHg5tUWtE7bcdfKgLLS+3oreK4NZg==
Oficio Multiple 1514-2005,v1.0,Instrucciones respecto del Decreto Supremo N° 014-2004-TR del 14 de diciembre de 2004 sobre apertura de cuentas en favor de trabajadores pesqueros para el deposito de beneficios compensatorios.,Oficio múltiple,Vigente,SF,,25/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66AGAkvQPuZp4++cxtNbGdb+Yi3BO0knlF8UQj5ZLPFbG3Mk2NsYAuVUzCHShkF9QvTF5GVdAmAOeO115dyYGHaX7Jh7SXcNkR8IFdiWxQS9kb27bTzXxNJSJci8unMRw0g==
Resolución SBS N° 123-2005,v1.0,"Elimina del Capítulo V ""Anexos y Reportes"" del Manual de Contabilidad, el Anexo N° 6 de la Forma E, y dispone que los Anexos 1 y 4 de dicha Forma E sólo se deben remitir al Banco Central de Reserva del Perú.",Resolución,Vigente,SF,29/01/2005,25/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqzJxZm65oehqIPG3CORS/SC1FFlnJ5/O+MrIUFYeWIRbxadOVHohPzBoKXgRvApoyjoBplXyJr+FwjwCtUCs+lkIX44koSBbXvzvXjgUQt4Q==
Resolución SBS N° 114-2005,v1.0,"Aprueba los Requerimientos sobre la Conducta Ética y la Capacidad Profesional de las Personas que participan en el Proceso de Inversión de las Empresas Bancarias, de Seguros y de las Carteras Administradas por las AFP.",Resolución,Vigente,"SF, SS, SPP",25/01/2005,21/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJ6QIz+xxntBFTPVAFHcOpUIG3B5+aYKqxCJjYOsstPNJbk48QJGMiT/UKhWA9u/8UAEPdFCmMFxdCPLF1O2Z81+QX1eWJ+Ptt9sD+6GWlDA==
Resolución SBS N° 0106-2005,v1.0,Se derogan las circulares y otras normas referidas a la aplicación del ajuste integral de los estados financieros por efecto de la inflación.,Resolución,Vigente,"SS, SF",24/01/2005,20/01/2005,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrt3blo9m0gUyMK+Z0VRjHcTFXduV7APiRY5sWkuRqDv2yf/0py9z5SAQBydvb9dMSytHRO95wh3blxY9gBDWERb21wAb4EsCTyqAXPAkfbFw==
